Title,Published,Authors,Abstract,Link
"The evolution of a non-autonomous chaotic system under non-periodic
  forcing: a climate change example",2023-09-21T19:48:42Z,"Francisco de Melo Viríssimo, David A. Stainforth, Jochen Bröcker","Complex Earth System Models are widely utilised to make conditional
statements about the future climate under some assumptions about changes in
future atmospheric greenhouse gas concentrations; these statements are often
referred to as climate projections. The models themselves are high-dimensional
nonlinear systems and it is common to discuss their behaviour in terms of
attractors and low-dimensional nonlinear systems such as the canonical Lorenz
`63 system. In a non-autonomous situation, for instance due to anthropogenic
climate change, the relevant object is sometimes considered to be the pullback
or snapshot attractor. The pullback attractor, however, is a collection of {\em
all} plausible states of the system at a given time and therefore does not take
into consideration our knowledge of the current state of the Earth System when
making climate projections, and are therefore not very informative regarding
annual to multi-decadal climate projections. In this article, we approach the
problem of measuring and interpreting the mid-term climate of a model by using
a low-dimensional, climate-like, nonlinear system with three timescales of
variability, and non-periodic forcing. We introduce the concept of an {\em
evolution set} which is dependent on the starting state of the system, and
explore its links to different types of initial condition uncertainty and the
rate of external forcing. We define the {\em convergence time} as the time that
it takes for the distribution of one of the dependent variables to lose memory
of its initial conditions. We suspect a connection between convergence times
and the classical concept of mixing times but the precise nature of this
connection needs to be explored. These results have implications for the design
of influential climate and Earth System Model ensembles, and raise a number of
issues of mathematical interest.",http://arxiv.org/abs/2310.05967v1
"Understanding the impacts of crop diversification in the context of
  climate change: a machine learning approach",2023-07-17T16:32:49Z,"Georgios Giannarakis, Ilias Tsoumas, Stelios Neophytides, Christiana Papoutsa, Charalampos Kontoes, Diofantos Hadjimitsis","The concept of sustainable intensification in agriculture necessitates the
implementation of management practices that prioritize sustainability without
compromising productivity. However, the effects of such practices are known to
depend on environmental conditions, and are therefore expected to change as a
result of a changing climate. We study the impact of crop diversification on
productivity in the context of climate change. We leverage heterogeneous Earth
Observation data and contribute a data-driven approach based on causal machine
learning for understanding how crop diversification impacts may change in the
future. We apply this method to the country of Cyprus throughout a 4-year
period. We find that, on average, crop diversification significantly benefited
the net primary productivity of crops, increasing it by 2.8%. The effect
generally synergized well with higher maximum temperatures and lower soil
moistures. In a warmer and more drought-prone climate, we conclude that crop
diversification exhibits promising adaptation potential and is thus a sensible
policy choice with regards to agricultural productivity for present and future.",http://arxiv.org/abs/2307.08617v1
"Projections of Economic Impacts of Climate Change on Marine Protected
  Areas: Palau, the Great Barrier Reef, and the Bering Sea",2023-09-05T15:42:04Z,Talya ten Brink,"Climate change substantially impacts ecological systems. Marine species are
shifting their distribution because of climate change towards colder waters,
potentially compromising the benefits of currently established Marine Protected
Areas (MPAs). Therefore, we demonstrate how three case study regions will be
impacted by warming ocean waters to prepare stakeholders to understand how the
fisheries around the MPAs is predicted to change. We chose the case studies to
focus on large scale MPAs in i) a cold, polar region, ii) a tropical region
near the equator, and iii) a tropical region farther from the equator. We
quantify the biological impacts of shifts in species distribution due to
climate change for fishing communities that depend on the Palau National Marine
Sanctuary, the Great Barrier Reef Marine National Park Zone, and the North
Bering Sea Research Area MPAs. We find that fisheries sectors will be impacted
differently in different regions and show that all three regions can be
supported by this methodology for decision making that joins sector income and
species diversity.",http://arxiv.org/abs/2309.02323v1
Science Behind Observations,2023-10-31T21:43:04Z,Slavoljub Mijovic,"Global climate change is one of main concern of modern society. To estimate
this change usually one estimates the global mean temperature. Measuring and
calculating the Earth's average temperature are multi-steps complex processes
which combine data from various sources and use statistical techniques.
Nowadays, the dataset containing the spatial-temporal data about Earth's
temperature is readily to use. Although scientists claim that to be able to
achieve an accuracy of a few tenths of a degree, the main question is not the
accuracy but, does the global mean temperature make sense at all? It is shown
that the existing methodology of determining the global mean temperature is
quite inappropriate and in long term creating wrong science. A new methodology
is introduced, concerning energy budget of heating and cooling of the Earth.
The total influence of the atmosphere in global warming can be easily estimate
by comparison with the Moon's temperature as a bare body. 'The potential
temperature for cooling' is introduced as a right parameter to estimate global
warming trend and climate change. Using the new methodology in temperature's
averaging, many surprising results would be expected and would give right
insight about the climate change.
  Key words: climate change, the average planet's temperature, greenhouse
effect, modelling",http://arxiv.org/abs/2311.00163v1
"A Multi-model and Multi-scenario Assessment of the Impact of Climate
  Change on the Heating and Cooling Load Components of an Archetypical
  Residential Room in Major Indian Cities",2023-07-16T12:15:07Z,"Raj S. Srivastava, A. Aravinda De Chinnu, Aakash C. Rai","Residential heating and cooling currently account for approximately 7% of
electricity consumption of India. A warming climate will increase residential
cooling requirements, while heating needs will decrease which is an alarming
consequence for India, which has predominantly cooling requirements. Thus, to
reduce the energy and carbon footprint of Indian building sector, it is
essential to assess the impact of climate change on future heating and cooling
needs and develop energy-efficiency solutions. This research evaluated the
effect of climate change on the heating and cooling energy needs of an
archetypical residential room in India, covering all climate zones. We
developed a novel approach to quantify the heating and cooling load components
(walls, windows, etc.) for identifying building elements to be targeted for
improving energy efficiency. Our median climate model predicted that the
cooling energy demand of the room archetype would increase by 23-155% by the
2090s compared to the 1990s, depending on the city and emission scenario. Walls
and windows account for over 60% of the cooling needs and should be the prime
targets for energy-efficiency measures. We also predict between 45-100%
reductions in the heating requirements of the archetype room by the 2090s.
Walls contribute over 67% to heating needs and should be targeted for heating
energy reductions.",http://arxiv.org/abs/2307.08019v1
SLO/GO Degradation-Loss Sensitivity in Climate-Human System Coupling,2023-11-29T18:54:50Z,"Sierra Cabrera, Irina Babayan, Hazhir Aliahmadi, Dongmei Chen, Greg van Anders","The potential of extreme environmental change driven by a destabilized
climate system is an alarming prospect for humanity. But the intricate, subtle
ways Earth's climate couples to social and economic systems raise the question
of when more incremental climate change signals the need for alarm. Questions
about incremental sensitivity are particularly crucial for human systems that
are organized by optimization. Optimization is most valuable in resolving
complex interactions among multiple factors, however, those interactions can
obscure coupling to underlying drivers such as environmental degradation. Here,
using Multi-Objective Land Allocation as an example, we show that model
features that are common across non-convex optimization problems drive
hypersensitivities in climate-induced degradation--loss response. We show that
catastrophic losses in human systems can occur well before catastrophic climate
collapse. We find punctuated insensitive/hypersensitive degradation--loss
response, which we trace to the contrasting effects of environmental
degradation on subleading, local versus global optima (SLO/GO). We argue that
the SLO/GO response we identify in land-allocation problems traces to features
that are common across non-convex optimization problems more broadly. Given the
broad range of human systems that rely on non-convex optimization, our results
therefore suggest that substantial social and economic risks could be lurking
in a broad range in human systems that are coupled to the environment, even in
the absence of catastrophic changes to the environment itself.",http://arxiv.org/abs/2311.17905v1
"Improving extreme weather events detection with light-weight neural
  networks",2023-03-31T23:38:54Z,"Romain Lacombe, Hannah Grossman, Lucas Hendren, David Lüdeke","To advance automated detection of extreme weather events, which are
increasing in frequency and intensity with climate change, we explore
modifications to a novel light-weight Context Guided convolutional neural
network architecture trained for semantic segmentation of tropical cyclones and
atmospheric rivers in climate data. Our primary focus is on tropical cyclones,
the most destructive weather events, for which current models show limited
performance. We investigate feature engineering, data augmentation, learning
rate modifications, alternative loss functions, and architectural changes. In
contrast to previous approaches optimizing for intersection over union, we
specifically seek to improve recall to penalize under-counting and prioritize
identification of tropical cyclones. We report success through the use of
weighted loss functions to counter class imbalance for these rare events. We
conclude with directions for future research on extreme weather events
detection, a crucial task for prediction, mitigation, and equitable adaptation
to the impacts of climate change.",http://arxiv.org/abs/2304.00176v1
Political Strategies to Overcome Climate Policy Obstructionism,2023-04-28T16:24:03Z,"Sugandha Srivastav, Ryan Rafaty","Great socio-economic transitions see the demise of certain industries and the
rise of others. The losers of the transition tend to deploy a variety of
tactics to obstruct change. We develop a political-economy model of interest
group competition and garner evidence of tactics deployed in the global climate
movement. From this we deduce a set of strategies for how the climate movement
competes against entrenched hydrocarbon interests. Five strategies for
overcoming obstructionism emerge: (1) Appeasement, which involves compensating
the losers; (2) Co-optation, which seeks to instigate change by working with
incumbents; (3) Institutionalism, which involves changes to public institutions
to support decarbonization; (4) Antagonism, which creates reputational or
litigation costs to inaction; and (5) Countervailance, which makes low-carbon
alternatives more competitive. We argue that each strategy addresses the
problem of obstructionism through a different lens, reflecting a diversity of
actors and theories of change within the climate movement. The choice of which
strategy to pursue depends on the institutional context.",http://arxiv.org/abs/2304.14960v1
"Exploring Key Aspects of Sea Level Rise and their Implications: An
  Overview",2023-12-13T10:09:59Z,"Leena Elneel, M. Sami Zitouni, Husamuldin Mukhtar, Paolo Galli, Hussain Al-Ahmad","Sea Level Rise (SLR) is one of the most pressing challenges of climate change
and has drawn noticeable research interest over the past few decades. Factors
induced by global climate change such as temperature increase, have resulted in
both direct and indirect changes in sea levels at different spatial scales. A
number of climatic and non-climatic events drive the change in sea level and
impose risk on coastal and low-lying areas. Nevertheless, changes in sea level
are not uniformly distributed globally due to a number of regional factors such
as wave actions, storm surge frequencies, and tectonic land movement. The high
exposure to those factors increases the vulnerability of subjected areas to SLR
impacts. The impacts of events induced by climate change and SLR are reflected
in biophysical, socioeconomic, and environmental aspects. Different
indicator-based and model-based approaches are used to assess coastal areas'
vulnerabilities, response to impacts, and implementation of adaptation and
mitigation measures. Various studies were made to project future SLR impacts
and evaluate implemented protection and adaptation approaches to help
policymakers plan effective adaptation and mitigation measures and reduce
damage. This paper provides an overview of SLR and its key elements
encompassing contributing factors, impacts, and mitigation and adaptation
measures with a case study focus on the Arabian Gulf.",http://arxiv.org/abs/2312.08031v2
Footprinting in a course on energy,2023-08-23T17:31:51Z,Seth A. Major,"Footprints provide a way to estimate the relative impact of processes and
products on the global climate. Including footprint analysis in a course on
energy simultaneously provides students with an understanding of this tool and
a quantitative guide to approaches that address climate change. College-level
classroom activities for (primarily) process-based life cycle carbon
footprinting are discussed.",http://arxiv.org/abs/2308.12263v1
"Impact of Climate Simulation Resolutions on Future Energy System
  Reliability Assessment: A Texas Case Study",2023-05-05T18:33:26Z,"Xiangtian Zheng, Le Xie, Kiyeob Lee, Dan Fu, Jiahan Wu, Ping Chang","The reliability of energy systems is strongly influenced by the prevailing
climate conditions. With the increasing prevalence of renewable energy sources,
the interdependence between energy and climate systems has become even
stronger. This study examines the impact of different spatial resolutions in
climate modeling on energy grid reliability assessment, with the Texas
interconnection between 2033 and 2043 serving as a pilot case study. Our
preliminary findings indicate that while low-resolution climate simulations can
provide a rough estimate of system reliability, high-resolution simulations can
provide more informative assessment of low-adequacy extreme events.
Furthermore, both high and low-resolution assessments suggest the need to
prepare for severe blackout events in winter due to extremely low temperatures.",http://arxiv.org/abs/2305.04929v1
"Interpretable AI-Driven Discovery of Terrain-Precipitation Relationships
  for Enhanced Climate Insights",2023-09-27T04:47:22Z,"Hao Xu, Yuntian Chen, Zhenzhong Zeng, Nina Li, Jian Li, Dongxiao Zhang","Despite the remarkable strides made by AI-driven models in modern
precipitation forecasting, these black-box models cannot inherently deepen the
comprehension of underlying mechanisms. To address this limitation, we propose
an AI-driven knowledge discovery framework known as genetic
algorithm-geographic weighted regression (GA-GWR). Our approach seeks to unveil
the explicit equations that govern the intricate relationship between
precipitation patterns and terrain characteristics in regions marked by complex
terrain. Through this AI-driven knowledge discovery, we uncover previously
undisclosed explicit equations that shed light on the connection between
terrain features and precipitation patterns. These equations demonstrate
remarkable accuracy when applied to precipitation data, outperforming
conventional empirical models. Notably, our research reveals that the
parameters within these equations are dynamic, adapting to evolving climate
patterns. Ultimately, the unveiled equations have practical applications,
particularly in fine-scale downscaling for precipitation predictions using
low-resolution future climate data. This capability offers invaluable insights
into the anticipated changes in precipitation patterns across diverse terrains
under future climate scenarios, which enhances our ability to address the
challenges posed by contemporary climate science.",http://arxiv.org/abs/2309.15400v2
"ACE: A fast, skillful learned global atmospheric model for climate
  prediction",2023-10-03T14:15:06Z,"Oliver Watt-Meyer, Gideon Dresdner, Jeremy McGibbon, Spencer K. Clark, Brian Henn, James Duncan, Noah D. Brenowitz, Karthik Kashinath, Michael S. Pritchard, Boris Bonev, Matthew E. Peters, Christopher S. Bretherton","Existing ML-based atmospheric models are not suitable for climate prediction,
which requires long-term stability and physical consistency. We present ACE
(AI2 Climate Emulator), a 200M-parameter, autoregressive machine learning
emulator of an existing comprehensive 100-km resolution global atmospheric
model. The formulation of ACE allows evaluation of physical laws such as the
conservation of mass and moisture. The emulator is stable for 100 years, nearly
conserves column moisture without explicit constraints and faithfully
reproduces the reference model's climate, outperforming a challenging baseline
on over 90% of tracked variables. ACE requires nearly 100x less wall clock time
and is 100x more energy efficient than the reference model using typically
available resources. Without fine-tuning, ACE can stably generalize to a
previously unseen historical sea surface temperature dataset.",http://arxiv.org/abs/2310.02074v2
"Reducing Uncertainty in Sea-level Rise Prediction: A
  Spatial-variability-aware Approach",2023-10-19T02:13:38Z,"Subhankar Ghosh, Shuai An, Arun Sharma, Jayant Gupta, Shashi Shekhar, Aneesh Subramanian","Given multi-model ensemble climate projections, the goal is to accurately and
reliably predict future sea-level rise while lowering the uncertainty. This
problem is important because sea-level rise affects millions of people in
coastal communities and beyond due to climate change's impacts on polar ice
sheets and the ocean. This problem is challenging due to spatial variability
and unknowns such as possible tipping points (e.g., collapse of Greenland or
West Antarctic ice-shelf), climate feedback loops (e.g., clouds, permafrost
thawing), future policy decisions, and human actions. Most existing climate
modeling approaches use the same set of weights globally, during either
regression or deep learning to combine different climate projections. Such
approaches are inadequate when different regions require different weighting
schemes for accurate and reliable sea-level rise predictions. This paper
proposes a zonal regression model which addresses spatial variability and model
inter-dependency. Experimental results show more reliable predictions using the
weights learned via this approach on a regional scale.",http://arxiv.org/abs/2310.15179v1
"Soil Organic Carbon Estimation from Climate-related Features with Graph
  Neural Network",2023-11-27T16:25:12Z,"Weiying Zhao, Natalia Efremova","Soil organic carbon (SOC) plays a pivotal role in the global carbon cycle,
impacting climate dynamics and necessitating accurate estimation for
sustainable land and agricultural management. While traditional methods of SOC
estimation face resolution and accuracy challenges, recent technological
solutions harness remote sensing, machine learning, and high-resolution
satellite mapping. Graph Neural Networks (GNNs), especially when integrated
with positional encoders, can capture complex relationships between soil and
climate. Using the LUCAS database, this study compared four GNN operators in
the positional encoder framework. Results revealed that the PESAGE and
PETransformer models outperformed others in SOC estimation, indicating their
potential in capturing the complex relationship between SOC and climate
features. Our findings confirm the feasibility of applications of GNN
architectures in SOC prediction, establishing a framework for future
explorations of this topic with more advanced GNN models.",http://arxiv.org/abs/2311.15979v1
"Mapping Housing Stock Characteristics from Drone Images for Climate
  Resilience in the Caribbean",2023-12-16T03:49:40Z,"Isabelle Tingzon, Nuala Margaret Cowan, Pierre Chrzanowski","Comprehensive information on housing stock is crucial for climate adaptation
initiatives aiming to reduce the adverse impacts of climate-extreme hazards in
high-risk regions like the Caribbean. In this study, we propose a workflow for
rapidly generating critical baseline housing stock data using very
high-resolution drone images and deep learning techniques. Specifically, our
work leverages the Segment Anything Model and convolutional neural networks for
the automated generation of building footprints and roof classification maps.
By strengthening local capacity within government agencies to leverage AI and
Earth Observation-based solutions, this work seeks to improve the climate
resilience of the housing sector in small island developing states in the
Caribbean.",http://arxiv.org/abs/2312.10306v1
Habitat fragmentation affects climate adaptation in a forest herb,2023-03-28T03:47:39Z,"Frederik Van Daele, Olivier Honnay, Steven Janssens, Hanne De Kort","Climate change and the resulting increased drought frequencies pose
considerable threats to forest herb populations, especially when compounded by
additional environmental challenges. Specifically, habitat fragmentation may
disrupt climate adaptation and cause shifts in mating systems. To examine this,
we conducted a garden experiment with Primula elatior offspring from 24
populations across a climate and landscape fragmentation gradient. We evaluated
vegetative, regulatory, and reproductive traits under different soil moisture
regimes, assessing local adaptation and phenotypic plasticity. We also
conducted a field study in 60 populations along the same gradient to examine
potential breakdown of reciprocal herkogamy. Our results showed an evolutionary
shift from drought avoidance in southern populations to drought tolerance in
northern populations for large, connected populations. However, fragmentation
disrupted climate clines and adaptive responses to drought in key traits
related to growth, biomass allocation and water regulation. Our findings also
indicate the beginning of an evolutionary breakdown in reciprocal herkogamy.
These disruptions resulted in significantly reduced flowering investment,
especially in southern fragmented populations. These findings provide new
evidence of how habitat fragmentation disrupts climate adaptation and drought
tolerance in Primula elatior, emphasizing the need to account for habitat
fragmentation in conservation strategies to preserve resilient forest herb
populations amidst global changes.",http://arxiv.org/abs/2303.15712v3
"Multi-fidelity climate model parameterization for better generalization
  and extrapolation",2023-09-19T01:03:39Z,"Mohamed Aziz Bhouri, Liran Peng, Michael S. Pritchard, Pierre Gentine","Machine-learning-based parameterizations (i.e. representation of sub-grid
processes) of global climate models or turbulent simulations have recently been
proposed as a powerful alternative to physical, but empirical, representations,
offering a lower computational cost and higher accuracy. Yet, those approaches
still suffer from a lack of generalization and extrapolation beyond the
training data, which is however critical to projecting climate change or
unobserved regimes of turbulence. Here we show that a multi-fidelity approach,
which integrates datasets of different accuracy and abundance, can provide the
best of both worlds: the capacity to extrapolate leveraging the
physically-based parameterization and a higher accuracy using the
machine-learning-based parameterizations. In an application to climate
modeling, the multi-fidelity framework yields more accurate climate projections
without requiring major increase in computational resources. Our multi-fidelity
randomized prior networks (MF-RPNs) combine physical parameterization data as
low-fidelity and storm-resolving historical run's data as high-fidelity. To
extrapolate beyond the training data, the MF-RPNs are tested on high-fidelity
warming scenarios, $+4K$, data. We show the MF-RPN's capacity to return much
more skillful predictions compared to either low- or high-fidelity (historical
data) simulations trained only on one regime while providing trustworthy
uncertainty quantification across a wide range of scenarios. Our approach paves
the way for the use of machine-learning based methods that can optimally
leverage historical observations or high-fidelity simulations and extrapolate
to unseen regimes such as climate change.",http://arxiv.org/abs/2309.10231v1
"Large Scale Masked Autoencoding for Reducing Label Requirements on SAR
  Data",2023-10-02T00:11:47Z,"Matt Allen, Francisco Dorr, Joseph A. Gallego-Mejia, Laura Martínez-Ferrer, Anna Jungbluth, Freddie Kalaitzis, Raúl Ramos-Pollán","Satellite-based remote sensing is instrumental in the monitoring and
mitigation of the effects of anthropogenic climate change. Large scale, high
resolution data derived from these sensors can be used to inform intervention
and policy decision making, but the timeliness and accuracy of these
interventions is limited by use of optical data, which cannot operate at night
and is affected by adverse weather conditions. Synthetic Aperture Radar (SAR)
offers a robust alternative to optical data, but its associated complexities
limit the scope of labelled data generation for traditional deep learning. In
this work, we apply a self-supervised pretraining scheme, masked autoencoding,
to SAR amplitude data covering 8.7\% of the Earth's land surface area, and tune
the pretrained weights on two downstream tasks crucial to monitoring climate
change - vegetation cover prediction and land cover classification. We show
that the use of this pretraining scheme reduces labelling requirements for the
downstream tasks by more than an order of magnitude, and that this pretraining
generalises geographically, with the performance gain increasing when tuned
downstream on regions outside the pretraining set. Our findings significantly
advance climate change mitigation by facilitating the development of task and
region-specific SAR models, allowing local communities and organizations to
deploy tailored solutions for rapid, accurate monitoring of climate change
effects.",http://arxiv.org/abs/2310.00826v4
"Bayesian Optimisation Against Climate Change: Applications and
  Benchmarks",2023-06-07T11:17:07Z,"Sigrid Passano Hellan, Christopher G. Lucas, Nigel H. Goddard","Bayesian optimisation is a powerful method for optimising black-box
functions, popular in settings where the true function is expensive to evaluate
and no gradient information is available. Bayesian optimisation can improve
responses to many optimisation problems within climate change for which
simulator models are unavailable or expensive to sample from. While there have
been several feasibility demonstrations of Bayesian optimisation in
climate-related applications, there has been no unifying review of applications
and benchmarks. We provide such a review here, to encourage the use of Bayesian
optimisation in important and well-suited application domains. We identify four
main application domains: material discovery, wind farm layout, optimal
renewable control and environmental monitoring. For each domain we identify a
public benchmark or data set that is easy to use and evaluate systems against,
while being representative of real-world problems. Due to the lack of a
suitable benchmark for environmental monitoring, we propose LAQN-BO, based on
air pollution data. Our contributions are: a) identifying a representative
range of benchmarks, providing example code where necessary; b) introducing a
new benchmark, LAQN-BO; and c) promoting a wider use of climate change
applications among Bayesian optimisation practitioners.",http://arxiv.org/abs/2306.04343v1
"Heterogeneous Vulnerability of Zero-Carbon Power Grids under
  Climate-Technological Changes",2023-07-18T18:36:37Z,"M. Vivienne Liu, Vivek Srikrishnan, Kenji Doering, Elnaz Kabir, Scott Steinschneider, C. Lindsay Anderson","The transition to decarbonized energy systems has become a priority globally
to mitigate carbon emissions and, therefore, climate change. However, the
vulnerabilities of zero-carbon power grids under climatic and technological
changes have not been thoroughly examined. In this study, we focus on modeling
the zero-carbon grid using a dataset that captures diverse future
climatic-technological scenarios, with New York State as a case study. By
accurately representing the topology and operational constraints of the power
grid, we identify spatiotemporal heterogeneity in vulnerabilities arising from
the interplay of renewable resource availability, high load, and severe
transmission line congestion. Our findings reveal a need for 61-105\% more
firm, zero-emission capacity to ensure system reliability. Merely increasing
wind and solar capacity is ineffective in improving reliability due to
transmission congestion and spatiotemporal variations in vulnerabilities. This
underscores the importance of considering spatiotemporal dynamics and
operational constraints when making decisions regarding additional investments
in renewable resources.",http://arxiv.org/abs/2307.15079v3
Optimizing Climate Policy through C-ROADS and En-ROADS Analysis,2023-11-06T21:30:58Z,Iveena Mukherjee,"With the onset of climate change and the increasing need for effective
policies, a multilateral approach is needed to make an impact on the growing
threats facing the environment. Through the use of systematic analysis by way
of C-ROADS and En-ROADS, numerous scenarios have been simulated to shed light
on the most imperative policy factors to mitigate climate change. Within
C-ROADS, it was determined that the impacts of the shrinking ice-albedo effect
on global temperatures is significant, however differential sea ice melting
between the poles may not impact human dwellings, as all regions are impacted
by sea ice melt. Flood risks are also becoming more imminent, specifically in
high population density areas. In terms of afforestation, China is the emerging
leader, and if other countries follow suit, this can incur substantial
dividends. Upon conducting a comprehensive analysis of global trends through
En-ROADS, intriguing patterns appear between the length of a policy initiative,
and its effectiveness. Quick policies with gradual increases in taxation proved
successful. Government intervention was also favorable, however an optimized
model is presented, with moderate subsidization of renewable energy. Through
this systematic analysis of assumptions and policy for effective climate change
mitigation efforts, an optimized, economically-favorable solution arises.",http://arxiv.org/abs/2311.03546v1
Wavelet Coherence Of Total Solar Irradiance and Atlantic Climate,2023-05-03T17:59:05Z,"Vasil Kolev, Yavor Chapanov","The oscillations of climatic parameters of North Atlantic Ocean play
important role in various events in North America and Europe. Several climatic
indices are associated with these oscillations. The long term Atlantic
temperature anomalies are described by the Atlantic Multidecadal Oscillation
(AMO). The Atlantic Multidecadal Oscillation also known as Atlantic
Multidecadal Variability (AMV), is the variability of the sea surface
temperature (SST) of the North Atlantic Ocean at the timescale of several
decades. The AMO is correlated to air temperatures and rainfall over much of
the Northern Hemisphere, in particular in the summer climate in North America
and Europe. The long-term variations of surface temperature are driven mainly
by the cycles of solar activity, represented by the variations of the Total
Solar Irradiance (TSI). The frequency and amplitude dependences between the TSI
and AMO are analyzed by wavelet coherence of millennial time series since 800
AD till now. The results of wavelet coherence are compared with the detected
common solar and climate cycles in narrow frequency bands by the method of
Partial Fourier Approximation. The long-term coherence between TSI and AMO can
help to understand better the recent climate change and can improve the long
term forecast.",http://arxiv.org/abs/2305.02319v1
"Transferability and explainability of deep learning emulators for
  regional climate model projections: Perspectives for future applications",2023-11-01T00:44:39Z,"Jorge Bano-Medina, Maialen Iturbide, Jesus Fernandez, Jose Manuel Gutierrez","Regional climate models (RCMs) are essential tools for simulating and
studying regional climate variability and change. However, their high
computational cost limits the production of comprehensive ensembles of regional
climate projections covering multiple scenarios and driving Global Climate
Models (GCMs) across regions. RCM emulators based on deep learning models have
recently been introduced as a cost-effective and promising alternative that
requires only short RCM simulations to train the models. Therefore, evaluating
their transferability to different periods, scenarios, and GCMs becomes a
pivotal and complex task in which the inherent biases of both GCMs and RCMs
play a significant role. Here we focus on this problem by considering the two
different emulation approaches proposed in the literature (PP and MOS,
following the terminology introduced in this paper). In addition to standard
evaluation techniques, we expand the analysis with methods from the field of
eXplainable Artificial Intelligence (XAI), to assess the physical consistency
of the empirical links learnt by the models. We find that both approaches are
able to emulate certain climatological properties of RCMs for different periods
and scenarios (soft transferability), but the consistency of the emulation
functions differ between approaches. Whereas PP learns robust and physically
meaningful patterns, MOS results are GCM-dependent and lack physical
consistency in some cases. Both approaches face problems when transferring the
emulation function to other GCMs, due to the existence of GCM-dependent biases
(hard transferability). This limits their applicability to build ensembles of
regional climate projections. We conclude by giving some prospects for future
applications.",http://arxiv.org/abs/2311.03378v1
"Distribution System Operation Amidst Wildfire-Prone Climate Conditions
  Under Decision-Dependent Line Availability Uncertainty",2023-06-10T03:03:08Z,"Alexandre Moreira, Felipe Pianco, Bruno Fanzeres, Alexandre Street, Ruiwei Jiang, Chaoyue Zhao, Miguel Heleno","Wildfires can severely damage electricity grids leading to long periods of
power interruption. Climate change will exacerbate this threat by increasing
the frequency of dry climate conditions. Under these climate conditions,
human-related actions that initiate wildfires should be avoided, including
those induced by power systems operation. In this paper, we propose a novel
optimization model that is capable of determining appropriate network topology
changes (via switching actions) to alleviate the levels of power flows through
vulnerable parts of the grid so as to decrease the probability of wildfire
ignition. Within this framework, the proposed model captures the relationship
between failure probabilities and line-flow decisions by explicitly considering
the former as a function of the latter. The resulting formulation is a
two-stage model with endogenous decision-dependent probabilities, where the
first stage determines the optimal switching actions and the second stage
evaluates the worst-case expected operation cost. We propose an exact iterative
method to deal with this intricate problem and the methodology is illustrated
with a 54-bus and a 138-bus distribution system.",http://arxiv.org/abs/2306.06336v1
"Detangling the role of climate in vegetation productivity with an
  explainable convolutional neural network",2023-10-28T13:04:30Z,"Ricardo Barros Lourenço, Michael J. Smith, Sylvia Smullin, Umangi Jain, Alemu Gonsamo, Arthur Ouaknine","Forests of the Earth are a vital carbon sink while providing an essential
habitat for biodiversity. Vegetation productivity (VP) is a critical indicator
of carbon uptake in the atmosphere. The leaf area index is a crucial vegetation
index used in VP estimation. This work proposes to predict the leaf area index
(LAI) using climate variables to better understand future productivity
dynamics; our approach leverages the capacities of the V-Net architecture for
spatiotemporal LAI prediction. Preliminary results are well-aligned with
established quality standards of LAI products estimated from Earth observation
data. We hope that this work serves as a robust foundation for subsequent
research endeavours, particularly for the incorporation of prediction
attribution methodologies, which hold promise for elucidating the underlying
climate change drivers of global vegetation productivity.",http://arxiv.org/abs/2310.18703v1
"Analyzing the impact of climate change on critical infrastructure from
  the scientific literature: A weakly supervised NLP approach",2023-02-03T17:47:42Z,"Tanwi Mallick, Joshua David Bergerson, Duane R. Verner, John K Hutchison, Leslie-Anne Levy, Prasanna Balaprakash","Natural language processing (NLP) is a promising approach for analyzing large
volumes of climate-change and infrastructure-related scientific literature.
However, best-in-practice NLP techniques require large collections of relevant
documents (corpus). Furthermore, NLP techniques using machine learning and deep
learning techniques require labels grouping the articles based on user-defined
criteria for a significant subset of a corpus in order to train the supervised
model. Even labeling a few hundred documents with human subject-matter experts
is a time-consuming process. To expedite this process, we developed a weak
supervision-based NLP approach that leverages semantic similarity between
categories and documents to (i) establish a topic-specific corpus by subsetting
a large-scale open-access corpus and (ii) generate category labels for the
topic-specific corpus. In comparison with a months-long process of
subject-matter expert labeling, we assign category labels to the whole corpus
using weak supervision and supervised learning in about 13 hours. The labeled
climate and NCF corpus enable targeted, efficient identification of documents
discussing a topic (or combination of topics) of interest and identification of
various effects of climate change on critical infrastructure, improving the
usability of scientific literature and ultimately supporting enhanced policy
and decision making. To demonstrate this capability, we conduct topic modeling
on pairs of climate hazards and NCFs to discover trending topics at the
intersection of these categories. This method is useful for analysts and
decision-makers to quickly grasp the relevant topics and most important
documents linked to the topic.",http://arxiv.org/abs/2302.01887v2
