Title,Published,Authors,Abstract,Link
"Two New ""Turn-off"" Changing-look Active Galactic nuclei and Implication
  on ""Partially Obscured"" AGNs",2019-10-06T07:38:31Z,"J. Wang, D. W. Xu, Y. Wang, J. B. Zhang, J. Zheng, J. Y. Wei","We here report a spectroscopic identification of two new changing-look AGNs
(CL-AGNs): SDSS\,J104705.16+544405.8 and SDSS\,J120447.91+170256.8 both with a
""turn-off"" type transition from type 1 to type 1.8/1.9. The identification is
arrived by a follow-up spectroscopic observation of the five changing-look AGN
(CL-AGN) candidates that are extracted from the sample recently released in
Macleod et al. The candidates are extract by the authors from the Sloan Digit
Sky Survey Data Release 7 spectroscopically confirmed quasars with large
amplitude variability. By compiling a sample of 26 previously identified
CL-AGNs, we confirm the claim in Macleod et al. that CL-AGNs tend to be biased
against low Eddington ratio, and identify an overlap between the CL-AGNs at
their dim state and the so-called intermediate-type AGNs. The overlap implies
that there two populations of the intermediate-type AGNs with different
origins. One is due to the torus orientation effect, and the another the
intrinsic change of the accretion rate of the central supermassive blackholes.",http://arxiv.org/abs/1910.02392v1
"Force Field Generalization and the Internal Representation of Motor
  Learning",2019-10-07T21:07:32Z,"Alireza Rezazadeh, Max Berniker","When learning a new motor behavior, e.g. reaching in a force field, the
nervous system builds an internal representation. Examining how subsequent
reaches in unpracticed directions generalize reveals this representation.
Though it is the subject of frequent studies, it is not known how this
representation changes across training directions, or how changes in reach
direction and the corresponding changes in limb impedance, influence
measurements of it. We ran a force field adaptation experiment using eight
groups of subjects each trained on one of eight standard directions and then
tested for generalization in the remaining seven directions. Generalization in
all directions was local and asymmetric, providing limited and unequal transfer
to the left and right side of the trained target. These asymmetries were not
consistent in either magnitude or direction even after correcting for changes
in limb impedance, at odds with previous explanations. Relying on a standard
model for generalization the inferred representations inconsistently shifted to
one side or the other of their respective training direction. A second model
that accounted for limb impedance and variations in baseline trajectories
explained more data and the inferred representations were centered on their
respective training directions. Our results highlight the influence of limb
mechanics and impedance on psychophysical measurements and their
interpretations for motor learning.",http://arxiv.org/abs/1910.03087v1
Free Expansion of Yukawa Gas in the Constant Plasma Background,2019-10-14T18:18:55Z,"Manish K. Shukla, K. Avinash","We discuss the irreversible free expansion phenomenon for Yukawa gas and
obtain the corresponding change in temperature of the gas. In our expansion
scheme, the system is not allowed to exchange heat with surroundings during
free expansion, therefore, present expansion scheme refers to adiabatic free
expansion. Using first principle classical Molecular Dynamics (MD) simulation
with reflecting boundary conditions, we show that the Yukawa gases exhibits
heating effect during the process of adiabatic free expansion. We also obtain
the scaling for change in temperature and establish that the change in
temperature is directly proportional to the change in number density of gas.
The scaling for temperature is also obtained analytically taking the mean field
limit of thermodynamic model proposed by Avinash. The simulation results are
consistent with the analytical results.",http://arxiv.org/abs/1910.06364v1
"Detecting Urban Changes with Recurrent Neural Networks from
  Multitemporal Sentinel-2 Data",2019-10-17T09:15:43Z,"Maria Papadomanolaki, Sagar Verma, Maria Vakalopoulou, Siddharth Gupta, Konstantinos Karantzalos","\begin{abstract} The advent of multitemporal high resolution data, like the
Copernicus Sentinel-2, has enhanced significantly the potential of monitoring
the earth's surface and environmental dynamics. In this paper, we present a
novel deep learning framework for urban change detection which combines
state-of-the-art fully convolutional networks (similar to U-Net) for feature
representation and powerful recurrent networks (such as LSTMs) for temporal
modeling. We report our results on the recently publicly available bi-temporal
Onera Satellite Change Detection (OSCD) Sentinel-2 dataset, enhancing the
temporal information with additional images of the same region on different
dates. Moreover, we evaluate the performance of the recurrent networks as well
as the use of the additional dates on the unseen test-set using an ensemble
cross-validation strategy. All the developed models during the validation phase
have scored an overall accuracy of more than 95%, while the use of LSTMs and
further temporal information, boost the F1 rate of the change class by an
additional 1.5%.",http://arxiv.org/abs/1910.07778v1
"Learning the piece-wise constant graph structure of a varying Ising
  model",2019-10-18T17:20:37Z,"Batiste Le Bars, Pierre Humbert, Argyris Kalogeratos, Nicolas Vayatis","This work focuses on the estimation of multiple change-points in a
time-varying Ising model that evolves piece-wise constantly. The aim is to
identify both the moments at which significant changes occur in the Ising
model, as well as the underlying graph structures. For this purpose, we propose
to estimate the neighborhood of each node by maximizing a penalized version of
its conditional log-likelihood. The objective of the penalization is twofold:
it imposes sparsity in the learned graphs and, thanks to a fused-type penalty,
it also enforces them to evolve piece-wise constantly. Using few assumptions,
we provide two change-points consistency theorems. Those are the first in the
context of unknown number of change-points detection in time-varying Ising
model. Finally, experimental results on several synthetic datasets and a
real-world dataset demonstrate the performance of our method.",http://arxiv.org/abs/1910.08512v2
Processing Large Datasets of Fined Grained Source Code Changes,2019-10-20T06:27:25Z,"Stanislav Levin, Amiram Yehudai","In the era of Big Code, when researchers seek to study an increasingly large
number of repositories to support their findings, the data processing stage may
require manipulating millions and more of records.
  In this work we focus on studies involving fine-grained AST level source code
changes. We present how we extended the CodeDistillery source code mining
framework with data manipulation capabilities, aimed to alleviate the
processing of large datasets of fine grained source code changes. The
capabilities we have introduced allow researchers to highly automate their
repository mining process and streamline the data acquisition and processing
phases. These capabilities have been successfully used to conduct a number of
studies, in the course of which dozens of millions of fine-grained source code
changes have been processed.",http://arxiv.org/abs/1910.08908v1
Spectral CUSUM for Online Network Structure Change Detection,2019-10-20T23:47:33Z,"Minghe Zhang, Liyan Xie, Yao Xie","Detecting abrupt changes in the community structure of a network from noisy
observations is a fundamental problem in statistics and machine learning. This
paper presents an online change detection algorithm called Spectral-CUSUM to
detect unknown network structure changes through a generalized likelihood ratio
statistic. We characterize the average run length (ARL) and the expected
detection delay (EDD) of the Spectral-CUSUM procedure and prove its asymptotic
optimality. Finally, we demonstrate the good performance of the Spectral-CUSUM
procedure and compare it with several baseline methods using simulations and
real data examples on seismic event detection using sensor network data.",http://arxiv.org/abs/1910.09083v8
Stability of Graph Neural Networks to Relative Perturbations,2019-10-21T21:03:38Z,"Fernando Gama, Joan Bruna, Alejandro Ribeiro","Graph neural networks (GNNs), consisting of a cascade of layers applying a
graph convolution followed by a pointwise nonlinearity, have become a powerful
architecture to process signals supported on graphs. Graph convolutions (and
thus, GNNs), rely heavily on knowledge of the graph for operation. However, in
many practical cases the GSO is not known and needs to be estimated, or might
change from training time to testing time. In this paper, we are set to study
the effect that a change in the underlying graph topology that supports the
signal has on the output of a GNN. We prove that graph convolutions with
integral Lipschitz filters lead to GNNs whose output change is bounded by the
size of the relative change in the topology. Furthermore, we leverage this
result to show that the main reason for the success of GNNs is that they are
stable architectures capable of discriminating features on high eigenvalues,
which is a feat that cannot be achieved by linear graph filters (which are
either stable or discriminative, but cannot be both). Finally, we comment on
the use of this result to train GNNs with increased stability and run
experiments on movie recommendation systems.",http://arxiv.org/abs/1910.09655v1
Broad Neural Network for Change Detection in Aerial Images,2019-02-28T22:16:56Z,"Shailesh Shrivastava, Alakh Aggarwal, Pratik Chattopadhyay","A change detection system takes as input two images of a region captured at
two different times, and predicts which pixels in the region have undergone
change over the time period. Since pixel-based analysis can be erroneous due to
noise, illumination difference and other factors, contextual information is
usually used to determine the class of a pixel (changed or not). This
contextual information is taken into account by considering a pixel of the
difference image along with its neighborhood. With the help of ground truth
information, the labeled patterns are generated. Finally, Broad Learning
classifier is used to get prediction about the class of each pixel. Results
show that Broad Learning can classify the data set with a significantly higher
F-Score than that of Multilayer Perceptron. Performance comparison has also
been made with other popular classifiers, namely Multilayer Perceptron and
Random Forest.",http://arxiv.org/abs/1903.00087v2
"Detecting changes in the covariance structure of functional time series
  with application to fMRI data",2019-03-01T13:32:06Z,"Christina Stoehr, John A D Aston, Claudia Kirch","Functional magnetic resonance imaging (fMRI) data provides information
concerning activity in the brain and in particular the interactions between
brain regions. Resting state fMRI data is widely used for inferring
connectivities in the brain which are not due to external factors. As such
analyzes strongly rely on stationarity, change point procedures can be applied
in order to detect possible deviations from this crucial assumption. In this
paper, we model fMRI data as functional time series and develop tools for the
detection of deviations from covariance stationarity via change point
alternatives. We propose a nonparametric procedure which is based on dimension
reduction techniques. However, as the projection of the functional time series
on a finite and rather low-dimensional subspace involves the risk of missing
changes which are orthogonal to the projection space, we also consider two test
statistics which take the full functional structure into account. The proposed
methods are compared in a simulation study and applied to more than 100 resting
state fMRI data sets.",http://arxiv.org/abs/1903.00288v1
"Change-point detection for multivariate and non-Euclidean data with
  local dependency",2019-03-05T00:12:29Z,Hao Chen,"In a sequence of multivariate observations or non-Euclidean data objects,
such as networks, local dependence is common and could lead to false
change-point discoveries. We propose a new way of permutation -- circular block
permutation with a random starting point -- to address this problem. This
permutation scheme is studied on a non-parametric change-point detection
framework based on a similarity graph constructed on the observations, leading
to a general framework for change-point detection for data with local
dependency. Simulation studies show that this new framework retains the same
level of power when there is no local dependency, while it controls type I
error correctly for sequences with and without local dependency. We also derive
an analytic p-value approximation under this new framework. The approximation
works well for sequences with length in hundreds and above, making this
approach fast-applicable for long data sequences.",http://arxiv.org/abs/1903.01598v1
Nonparametric Change Point Detection in Regression,2019-03-06T20:34:05Z,Valeriy Avanesov,"This paper considers the prominent problem of change-point detection in
regression. The study suggests a novel testing procedure featuring a fully
data-driven calibration scheme. The method is essentially a black box,
requiring no tuning from the practitioner. The approach is investigated from
both theoretical and practical points of view. The theoretical study
demonstrates proper control of first-type error rate under $H_0$ and power
approaching $1$ under $H_1$. The experiments conducted on synthetic data fully
support the theoretical claims. In conclusion, the method is applied to
financial data, where it detects sensible change-points. Techniques for
change-point localization are also suggested and investigated.",http://arxiv.org/abs/1903.02603v3
CHANG-ES: XVIII---The CHANG-ES Survey and Selected Results,2019-03-26T17:42:45Z,"Judith Irwin, Ancor Damas-Segovia, Marita Krause, Arpad Miskolczi, Jiangtao Li, Yelena Stein, Jayanne English, Richard Henriksen, Rainer Beck, Theresa Wiegert, Ralf-Juergen Dettmar","The CHANG-ES (Continuum Halos in Nearby Galaxies) survey of 35 nearby edge-on
galaxies is revealing new and sometimes unexpected and startling results in
their radio continuum emission. The observations were in wide bandwidths
centered at 1.6 and 6.0 GHz. Unique to this survey is full polarization data
showing magnetic field structures in unprecedented detail, resolution and
sensitivity for such a large sample. A wide range of new results are reported
here, some never before seen in any galaxy. We see circular polarization and
variability in active galactic nuclei (AGNs), in-disk discrete features,
disk-halo structures sometimes only seen in polarization, and broad-scale halos
with reversing magnetic fields, among others. This paper summarizes some of the
CHANG-ES results seen thus far. Released images can be found at
https://www.queensu.ca/changes.",http://arxiv.org/abs/1903.11042v1
On Change of Variable Formulas for non-anticipative functionals,2019-03-27T17:34:10Z,"Michael Mania, Revaz Tevzadze","For non-anticipative functionals, differentiable in Chitashvili's sense, the
It\^o formula for cadlag semimartingales is proved. Relations between different
notions of functional derivatives are established.",http://arxiv.org/abs/1903.11571v1
"On the potential of BFAST for monitoring burned areas using
  multi-temporal Landsat-7 images",2019-12-03T17:42:47Z,"Inder Tecuapetla-Gómez, Gabriela Villamil-Cortez, María Isabel Cruz-López","In this paper, we propose a semi-automatic approach to map burned areas and
assess burn severity that does not require prior knowledge of the fire date.
First, we apply BFAST to NDVI time series and estimate statistically abrupt
changes in NDVI trends. These estimated changes are then used as plausible fire
dates to calculate dNBR following a typical pre-post fire assessment. In
addition to its statistical guarantees, this method depends only on a tuning
parameter (the bandwidth of the test statistic for changes). This method was
applied to Landsat-7 images taken over La Primavera Flora and Fauna Protection
Area, in Jalisco, Mexico, from 2003 to 2016. We evaluated BFAST's ability to
estimate vegetation changes based on time series with significant observation
gaps. We discussed burn severity maps associated with massive wildfires (2005
and 2012) and another with smaller dimensions (2008) that might have been
excluded from official records. We validated our 2012 burned area map against a
high resolution burned area map obtained from RapidEye images; in zones with
moderate data quality, the overall accuracy of our map is 92%.",http://arxiv.org/abs/1912.01543v2
"On the contribution of work or heat in exchanged energy via interaction
  in open bipartite quantum systems",2019-12-04T13:52:46Z,"B. Ahmadi, S. Salimi, A. S. Khorashad","In this paper, unambiguous redefinitions of heat and work are presented for
quantum thermodynamic systems. We will use genuine reasoning based on which
Clausius originally defined work and heat in establishing thermodynamics. The
change in the energy which is accompanied by a change in the entropy is
identified as heat, while any change in the energy which does not lead to a
change in the entropy is known as work. It will be seen that quantum coherence
does not allow all the energy exchanged between two quantum systems to be only
of the heat form. Several examples will also be discussed. Finally, it will be
shown that these refined definitions will strongly affect the entropy
production of quantum thermodynamic processes giving new insight into the
irreversibility of quantum processes.",http://arxiv.org/abs/1912.01983v8
"Resistance Drift in Ge2Sb2Te5 Phase Change Memory Line Cells at Low
  Temperatures and Its Response to Photoexcitation",2019-12-10T03:46:29Z,"Raihan Sayeed Khan, Faruk Dirisaglik, Ali Gokirmak, Helena Silva","Resistance drift in phase change materials is characterized in amorphous
phase change memory line-cells from 300 K to 125 K range and is observed to
follow the previously reported power-law behavior with drift coefficients in
the 0.07 to 0.11 range in dark. While these drift coefficients measured in dark
are similar to commonly observed drift coefficients (~0.1) at and above room
temperature, measurements under light show a significantly lower drift
coefficient (0.05 under illumination versus 0.09 in dark at 150K). Periodic
on/off switching of light shows sudden decrease/increase of resistance,
attributed to photo-excited carriers, followed by a very slow response (~30
minutes at 150 K) attributed to contribution of charge traps. Continuation of
the resistance drift at low temperatures and the observed photo-response
suggest that resistance drift in amorphous phase change materials is
predominantly an electronic process.",http://arxiv.org/abs/1912.04480v2
Comments on the stability of the KPV state,2019-12-10T11:14:03Z,Nam Nguyen,"Using the blackfold approach, we study the classical stability of the KPV
(Kachru-Pearson-Verlinde) state of anti-D3 branes at the tip of the
Klebanov-Strassler throat. With regards to generic long-wavelength deformations
considered, we found no instabilities. We comment on the relation of our
results to existing results on the stability of the KPV state.",http://arxiv.org/abs/1912.04646v3
Sequential change point tests based on U-statistics,2019-12-18T13:12:08Z,"Claudia Kirch, Christina Stoehr","We propose a general framework of sequential testing procedures based on
$U$-statistics which contains as an example a sequential CUSUM test based on
differences in mean but also includes a robust sequential Wilcoxon change point
procedure. Within this framework, we consider several monitoring schemes that
take different observations into account to make a decision at a given time
point. Unlike the originally proposed scheme that takes all observations of the
monitoring period into account, we also consider a modified moving-sum-version
as well as a version of a Page-monitoring scheme. The latter behave almost as
good for early changes while being advantageous for later changes. For all
proposed procedures we provide the limit distribution under the null hypothesis
which yields the threshold to control the asymptotic type-I-error. Furthermore,
we show that the proposed tests have asymptotic power one. In a simulation
study we compare the performance of the sequential procedures via their
empirical size, power and detection delay, which is further illustrated by
means of a temperature data set.",http://arxiv.org/abs/1912.08580v1
Bringing Belief Base Change into Dynamic Epistemic Logic,2019-12-22T19:21:05Z,"Marlo Souza, Álvaro Moreira","AGM's belief revision is one of the main paradigms in the study of belief
change operations. In this context, belief bases (prioritised bases) have been
primarily used to specify the agent's belief state. While the connection of
iterated AGM-like operations and their encoding in dynamic epistemic logics
have been studied before, few works considered how well-known postulates from
iterated belief revision theory can be characterised by means of belief bases
and their counterpart in dynamic epistemic logic. Particularly, it has been
shown that some postulates can be characterised through transformations in
priority graphs, while others may not be represented that way. This work
investigates changes in the semantics of Dynamic Preference Logic that give
rise to an appropriate syntactic representation for its models that allow us to
represent and reason about iterated belief base change in this logic.",http://arxiv.org/abs/1912.10515v1
A Bi-Level Cooperative Driving Strategy Allowing Lane Changes,2019-12-24T19:12:21Z,"Huile Xu, Yi Zhang, Christos G. Cassandras, Li Li, Shuo Feng","This paper studies the cooperative driving of connected and automated
vehicles (CAVs) at conflict areas (e.g., non-signalized intersections and
ramping regions). Due to safety concerns, most existing studies prohibit lane
change since this may cause lateral collisions when coordination is not
appropriately performed. However, in many traffic scenarios (e.g., work zones),
vehicles must change lanes. To solve this problem, we categorize the potential
collision into two kinds and thus establish a bi-level planning problem. The
right-of-way of vehicles for the critical conflict zone is considered in the
upper-level, and the right-of-way of vehicles during lane changes is then
resolved in the lower-level. The solutions of the upper-level problem are
represented in tree space, and a near-optimal solution is searched for by
combining Monte Carlo Tree Search (MCTS) with some heuristic rules within a
very short planning time. The proposed strategy is suitable for not only the
shortest delay objective but also other objectives (e.g., energy-saving and
passenger comfort). Numerical examples show that the proposed strategy leads to
good traffic performance in real-time.",http://arxiv.org/abs/1912.11495v1
"3DFR: A Swift 3D Feature Reductionist Framework for Scene Independent
  Change Detection",2019-12-26T16:05:43Z,"Murari Mandal, Vansh Dhar, Abhishek Mishra, Santosh Kumar Vipparthi","In this paper we propose an end-to-end swift 3D feature reductionist
framework (3DFR) for scene independent change detection. The 3DFR framework
consists of three feature streams: a swift 3D feature reductionist stream
(AvFeat), a contemporary feature stream (ConFeat) and a temporal median feature
map. These multilateral foreground/background features are further refined
through an encoder-decoder network. As a result, the proposed framework not
only detects temporal changes but also learns high-level appearance features.
Thus, it incorporates the object semantics for effective change detection.
Furthermore, the proposed framework is validated through a scene independent
evaluation scheme in order to demonstrate the robustness and generalization
capability of the network. The performance of the proposed method is evaluated
on the benchmark CDnet 2014 dataset. The experimental results show that the
proposed 3DFR network outperforms the state-of-the-art approaches.",http://arxiv.org/abs/1912.11891v1
Optimal control of batch processes via a deterministic Q-learning method,2019-04-07T14:02:53Z,"Abdelrahman ElMezain, Mohamed Saleh, Jie Zhang, Ahmed Soliman, Seif Fateen","Dynamic optimization of nonlinear chemical systems -- such as batch reactors
-- should be applied online, and the suitable control taken should be according
to the current state of the system rather than the current time instant. The
recent state of the art methods applies the control based on the current time
instant only. This is not suitable for most cases, as it is not robust to
possible changes in the system. This paper proposes a Deterministic Q-Learning
method to conduct robust online optimization of batch reactors. In this paper,
the Q-Learning method is applied on simple batch reactor models; and in order
to show the effectiveness of the proposed method the results are compared to
other dynamic optimization methods. The main advantage of the Q-learning method
or the proposed method is that it can accommodate unplanned changes during the
process via changing the control action; i.e. the main advantage of the
proposed method that it can overcome sudden changes during the reaction. In
general, we try to maximize the final product obtained or meet certain
specifications of the products (e.g. minimize side products).",http://arxiv.org/abs/1904.03654v2
Minimum Spanning Trees in Weakly Dynamic Graphs,2019-04-10T08:50:16Z,"Moustafa Nakechbandi, Jean-Yves Colin, Hervé Mathieu","In this paper, we study weakly dynamic undirected graphs, that can be used to
represent some logistic networks. The goal is to deliver all the delivery
points in the network. The network exists in a mostly stable environment,
except for a few edges known to be non-stable. The weight of each of these
non-stable edges may change at any time (bascule or lift bridge, elevator,
traffic congestion...). All other edges have stable weights that never change.
This problem can be now considered as a Minimum Spanning Tree (MST) problem on
a dynamic graph. We propose an efficient polynomial algorithm that computes in
advance alternative MSTs for all possible configurations. No additional
computation is then needed after any change in the problem because the MSTs are
already known in all cases. We use these results to compute critical values for
the non-stable weights and to pre-compute best paths. When the non-stable
weights change, the appropriate MST may then directly and immediately be used
without any recomputation.",http://arxiv.org/abs/1904.05066v1
"Conductance distribution in 1D systems: dependence on the Fermi level
  and the ideal leads",2019-04-05T08:58:08Z,I. M. Suslov,"The correct definition of the conductance of finite systems implies a
connection to the system of the massive ideal leads. Influence of the latter on
the properties of the system appears to be rather essential and is studied
below on the simplest example of the 1D case. In the log-normal regime this
influence is reduced to the change of the absolute scale of conductance, but
generally changes the whole distribution function. Under the change of the
system length L, its resistance may undergo the periodic or aperiodic
oscillations. Variation of the Fermi level induces qualitative changes in the
conductance distribution, resembling the smoothed Anderson transition.",http://arxiv.org/abs/1904.06407v1
"Mobility profiles and calendars for food security and livelihoods
  analysis",2019-04-17T22:41:14Z,"Pedro J. Zufiria, David Pastor-Escuredo, Luis Ubeda Medina, Miguel A. Hernandez Medina, Iker Barriales Valbuena, Alfredo J. Morales, Wilfred Nkwambi, John Quinn, Paula Hidalgo Sanchis, Miguel Luengo-Oroz","Social vulnerability is defined as the capacity of individuals and social
groups to respond to any external stress placed on their livelihoods and
wellbeing. Mobility and migrations are relevant when assessing vulnerability
since the movements of a population reflect on their livelihoods, coping
strategies and social safety nets. Although in general migration
characterization is complex and open to controversy, changes in mobility
patterns for vulnerable population groups are likely to indicate a change in
livelihoods or coping strategies. These changes can also indicate that the
population groups may be exposed to new shocks; hence, monitoring of changes in
mobility patterns can be a powerful early warning mechanism.",http://arxiv.org/abs/1904.08525v1
"Progressive amorphization of GeSbTe phase-change material under electron
  beam irradiation",2019-04-24T01:50:59Z,"Ting-Ting Jiang, Jiang-Jing Wang, Lu Lu, Chuan-Sheng Ma, Dan-Li Zhang, Feng Rao, Chun-Lin Jia, Wei Zhang","Fast and reversible phase transitions in chalcogenide phase-change materials
(PCMs), in particular, Ge-Sb-Te compounds, are not only of fundamental
interests, but also make PCMs based random access memory (PRAM) a leading
candidate for non-volatile memory and neuromorphic computing devices. To RESET
the memory cell, crystalline Ge-Sb-Te has to undergo phase transitions firstly
to a liquid state and then to an amorphous state, corresponding to an abrupt
change in electrical resistance. In this work, we demonstrate a progressive
amorphization process in GeSb2Te4 thin films under electron beam irradiation on
transmission electron microscope (TEM). Melting is shown to be completely
absent by the in situ TEM experiments. The progressive amorphization process
resembles closely the cumulative crystallization process that accompanies a
continuous change in electrical resistance. Our work suggests that if
displacement forces can be implemented properly, it should be possible to
emulate symmetric neuronal dynamics by using PCMs.",http://arxiv.org/abs/1904.10601v2
Linking Long- and Short-Term Emission Variability in Pulsars,2019-04-24T18:07:13Z,"Paul Brook, Aris Karastergiou, Simon Johnston","It is now known that the emission from radio pulsars can vary over a wide
range of timescales, from fractions of seconds to decades. However, it is not
yet known if long- and short-term emission variability are caused by the same
physical processes. It has been observed that long-term emission variability is
often correlated with rotational changes in the pulsar. We do not yet know if
the same is true of short-term emission variability, as the rotational changes
involved cannot be directly measured over such short timescales. To remedy
this, we propose a continuous pulsar monitoring technique that permits the
statistical detection of any rotational changes in nulling and mode-changing
pulsars with certain properties. Using a simulation, we explore the range of
pulsar properties over which such an experiment would be possible.",http://arxiv.org/abs/1904.10989v2
"Change detection in SAR time-series based on the coefficient of
  variation",2019-04-25T13:48:14Z,"Elise Colin Koeniguer, Jean-Marie Nicolas","This paper discusses change detection in SAR time-series. Firstly, several
statistical properties of the coefficient of variation highlight its pertinence
for change detection. Then several criteria are proposed. The coefficient of
variation is suggested to detect any kind of change.
  Then other criteria based on ratios of coefficients of variations are
proposed to detect long events such as construction test sites, or point-event
such as vehicles.
  These detection methods are evaluated first on theoretical statistical
simulations to determine the scenarios where they can deliver the best results.
Then detection performance is assessed on real data for different types of
scenes and sensors (Sentinel-1, UAVSAR). In particular, a quantitative
evaluation is performed with a comparison of our solutions with
state-of-the-art methods.",http://arxiv.org/abs/1904.11335v2
Detecting Syntactic Change Using a Neural Part-of-Speech Tagger,2019-06-04T18:04:14Z,"William Merrill, Gigi Felice Stark, Robert Frank","We train a diachronic long short-term memory (LSTM) part-of-speech tagger on
a large corpus of American English from the 19th, 20th, and 21st centuries. We
analyze the tagger's ability to implicitly learn temporal structure between
years, and the extent to which this knowledge can be transferred to date new
sentences. The learned year embeddings show a strong linear correlation between
their first principal component and time. We show that temporal information
encoded in the model can be used to predict novel sentences' years of
composition relatively well. Comparisons to a feedforward baseline suggest that
the temporal change learned by the LSTM is syntactic rather than purely
lexical. Thus, our results suggest that our tagger is implicitly learning to
model syntactic change in American English over the course of the 19th, 20th,
and early 21st centuries.",http://arxiv.org/abs/1906.01661v2
Detecting linear trend changes in data sequences,2019-06-05T11:00:54Z,"Hyeyoung Maeng, Piotr Fryzlewicz","We propose TrendSegment, a methodology for detecting multiple change-points
corresponding to linear trend changes in one dimensional data. A core
ingredient of TrendSegment is a new Tail-Greedy Unbalanced Wavelet transform: a
conditionally orthonormal, bottom-up transformation of the data through an
adaptively constructed unbalanced wavelet basis, which results in a sparse
representation of the data. Due to its bottom-up nature, this multiscale
decomposition focuses on local features in its early stages and on global
features next which enables the detection of both long and short linear trend
segments at once. To reduce the computational complexity, the proposed method
merges multiple regions in a single pass over the data. We show the consistency
of the estimated number and locations of change-points. The practicality of our
approach is demonstrated through simulations and two real data examples,
involving Iceland temperature data and sea ice extent of the Arctic and the
Antarctic. Our methodology is implemented in the R package trendsegmentR,
available from CRAN.",http://arxiv.org/abs/1906.01939v3
"Geometric evolution as a source of discontinuous behavior in soft
  condensed matter",2019-06-10T15:28:33Z,"James E. McClure, Steffen Berg, Ryan T. Armstrong","Geometric evolution represents a fundamental aspect of many physical
phenomena. In this paper we consider the geometric evolution of structures that
undergo topological changes. Topological changes occur when the shape of an
object evolves such that it either breaks apart or converges back into itself
to form a loop. Changes to the topology of an object are fundamentally discrete
events. We consider how discontinuities arise during geometric evolution
processes by characterizing the possible topological events and analyzing the
associated source terms based on evolution equations for geometric invariants.
We show that the discrete nature of a topological change leads to discontinuous
source terms that propagate to physical variables.",http://arxiv.org/abs/1906.04073v1
Swelling thermodynamics and phase transitions of polymer gels,2019-06-12T04:32:55Z,"Michael S. Dimitriyev, Ya-Wen Chang, Paul M. Goldbart, Alberto Fernández-Nieves","We present a pedagogical review of the swelling thermodynamics and phase
transitions of polymer gels. In particular, we discuss how features of the
volume phase transition of the gel's osmotic equilibrium is analogous to other
transitions described by mean-field models of binary mixtures, and the failure
of this analogy at the critical point due to shear rigidity. We then consider
the phase transition at fixed volume, a relatively unexplored paradigm for
polymer gels that results in a phase-separated equilibrium consisting of
coexisting solvent-rich and solvent-poor regions of gel. Again, the gel's shear
rigidity is found to have a profound effect on the phase transition, here
resulting in macroscopic shape change at constant volume of the sample,
exemplified by the tunable buckling of toroidal samples of polymer gel. By
drawing analogies with extreme mechanics, where large shape changes are
achieved via mechanical instabilities, we formulate the notion of extreme
thermodynamics, where large shape changes are achieved via thermodynamic
instabilities, i.e. phase transitions.",http://arxiv.org/abs/1906.04935v1
"Large Fermi Surface Expansion through Anisotropic c-f Mixing in the
  Semimetallic Kondo Lattice System CeBi",2019-06-18T06:39:00Z,"Peng Li, Zhongzheng Wu, Fan Wu, Chunyu Guo, Yi Liu, Haijiang Liu, Zhe Sun, Ming Shi, Fanny Rodolakis, Jessica L McChesney, Chao Cao, Frank Steglich, Huiqiu Yuan, Yang Liu","Using angle-resolved photoemission spectroscopy (ARPES) and resonant ARPES,
we report evidence of strong anisotropic conduction-f electron mixing (c-f
mixing) in CeBi by observing a largely expanded Ce-5d pocket at low
temperature, with no change in the Bi-6p bands. The Fermi surface (FS)
expansion is accompanied by a pronounced spectral weight transfer from the
local 4f 0 peak of Ce (corresponding to Ce3+) to the itinerant conduction bands
near the Fermi level. Careful analysis suggests that the observed large FS
change (with a volume expansion of the electron pocket up to 40%) can most
naturally be explained by a small valence change (~ 1%) of Ce, which coexists
with a very weak Kondo screening. Our work therefore provides evidence for a FS
change driven by real charge fluctuations deep in the Kondo limit, which is
made possible by the low carrier density.",http://arxiv.org/abs/1906.07402v1
"Robust test for dispersion parameter change in discretely observed
  diffusion processes",2019-06-28T13:28:07Z,Junmo Song,"This paper deals with the problem of testing for dispersion parameter change
in discretely observed diffusion processes when the observations are
contaminated by outliers. To lessen the impact of outliers, we first calculate
residuals using a robust estimate and then propose a trimmed-residual based
CUSUM test. The proposed test is shown to converge weakly to a function of the
Brownian bridge under the null hypothesis of no parameter change. We conduct
simulations to evaluate performances of the proposed test in the presence of
outliers. Numerical results confirm that the proposed test posses a strong
robust property against outliers. In real data analysis, we fit the
Ornstein-Uhlenbeck process to KOSPI200 volatility index data and locate some
change points that are not detected by a naive CUSUM test.",http://arxiv.org/abs/1906.12208v1
